COUNTRY,YEAR,CATEGORY,AMOUNT_BILLIONS,PERCENTAGE
Philippines,1965,Education,0.214,15.24
Philippines,1966,Education,0.236,15.24
Philippines,1967,Education,0.254,15.24
Philippines,1968,Education,0.283,15.24
Philippines,1969,Education,0.314,15.24
Philippines,1970,Education,0.248,15.24
Philippines,1971,Education,0.275,15.24
Philippines,1972,Education,0.298,15.24
Philippines,1973,Education,0.375,15.24
Philippines,1974,Education,0.513,15.24
Philippines,1975,Education,0.554,15.24
Philippines,1976,Education,0.636,15.24
Philippines,1977,Education,0.732,15.24
Philippines,1978,Education,0.846,15.24
Philippines,1979,Education,1.025,15.24
Philippines,1980,Education,1.21,15.24
Philippines,1981,Education,1.33,15.24
Philippines,1982,Education,1.386,15.24
Philippines,1983,Education,1.24,15.24
Philippines,1984,Education,1.173,15.24
Philippines,1985,Education,1.148,15.24
Philippines,1986,Education,1.116,15.24
Philippines,1987,Education,1.241,15.24
Philippines,1988,Education,1.417,15.24
Philippines,1989,Education,1.593,15.24
Philippines,1990,Education,1.659,15.24
Philippines,1991,Education,1.622,15.24
Philippines,1992,Education,1.917,15.24
Philippines,1993,Education,1.931,15.24
Philippines,1994,Education,2.565,15.24
Philippines,1995,Education,2.968,15.24
Philippines,1996,Education,3.826,17.57
Philippines,1997,Education,3.285,15.17
Philippines,1998,Education,3.116,18.18
Philippines,1999,Education,2.997,15.21
Philippines,2000,Education,2.928,15.21
Philippines,2001,Education,2.636,13.92
Philippines,2002,Education,2.822,14.07
Philippines,2003,Education,2.99,14.38
Philippines,2004,Education,2.706,12.75
Philippines,2005,Education,3.227,12.42
Philippines,2006,Education,3.617,13.27
Philippines,2007,Education,4.339,13.67
Philippines,2008,Education,5.219,14.44
Philippines,2009,Education,4.942,13.21
Philippines,2010,Education,6.536,15.52
Philippines,2011,Education,7.201,15.52
Philippines,2012,Education,8.067,15.52
Philippines,2013,Education,8.526,15.52
Philippines,2014,Education,8.673,15.52
Philippines,2015,Education,9.167,15.15
Philippines,2016,Education,10.437,16.64
Philippines,2017,Education,12.835,19.59
Philippines,2018,Education,13.499,18.69
Philippines,2019,Education,14.846,18.16
Philippines,2020,Education,17.51,16.89
Philippines,2021,Education,18.433,16.68
Philippines,2022,Education,17.307,15.7
Philippines,2023,Education,18.084,16.73
Philippines,2024,Education,18.897,16.55
Philippines,2025,Education,18.311,15.2
Philippines,2026,Education,18.952,15.2
Poland,1946,Education,0.536,16.8
Poland,1947,Education,0.563,16.8
Poland,1948,Education,0.591,16.8
Poland,1949,Education,0.621,16.8
Poland,1950,Education,0.652,16.8
Poland,1951,Education,0.684,16.8
Poland,1952,Education,0.719,16.8
Poland,1953,Education,0.755,16.8
Poland,1954,Education,0.792,16.8
Poland,1955,Education,0.832,16.8
Poland,1956,Education,0.874,16.8
Poland,1957,Education,0.917,16.8
Poland,1958,Education,0.963,16.8
Poland,1959,Education,1.011,16.8
Poland,1960,Education,1.062,16.8
Poland,1961,Education,1.115,16.8
Poland,1962,Education,1.171,16.8
Poland,1963,Education,1.229,16.8
Poland,1964,Education,1.291,16.8
Poland,1965,Education,1.355,16.8
Poland,1966,Education,1.423,16.8
Poland,1967,Education,1.494,16.8
Poland,1968,Education,1.569,16.8
Poland,1969,Education,1.647,16.8
Poland,1970,Education,1.73,16.8
Poland,1971,Education,1.816,16.8
Poland,1972,Education,1.907,16.8
Poland,1973,Education,2.002,16.8
Poland,1974,Education,2.102,16.8
Poland,1975,Education,2.207,16.8
Poland,1976,Education,2.318,16.8
Poland,1977,Education,2.434,16.8
Poland,1978,Education,2.555,16.8
Poland,1979,Education,2.683,16.8
Poland,1980,Education,2.817,16.8
Poland,1981,Education,2.958,16.8
Poland,1982,Education,3.106,16.8
Poland,1983,Education,3.261,16.8
Poland,1984,Education,3.425,16.8
Poland,1985,Education,3.596,16.8
Poland,1986,Education,3.776,16.8
Poland,1987,Education,3.964,16.8
Poland,1988,Education,4.163,16.8
Poland,1989,Education,4.371,16.8
Poland,1990,Education,4.589,16.8
Poland,1991,Education,5.947,16.8
Poland,1992,Education,6.562,16.8
Poland,1993,Education,6.68,16.8
Poland,1994,Education,7.707,16.8
Poland,1995,Education,11.563,16.8
Poland,1996,Education,14.792,16.8
Poland,1997,Education,8.403,11.28
Poland,1998,Education,8.894,11.28
Poland,1999,Education,8.248,10.89
Poland,2000,Education,8.795,11.58
Poland,2001,Education,10.392,11.87
Poland,2002,Education,10.844,11.92
Poland,2003,Education,11.897,11.68
Poland,2004,Education,13.744,12.32
Poland,2005,Education,16.023,12.27
Poland,2006,Education,18.55,12.71
Poland,2007,Education,19.696,11.35
Poland,2008,Education,25.188,11.41
Poland,2009,Education,20.648,11.08
Poland,2010,Education,22.335,11.05
Poland,2011,Education,23.173,10.95
Poland,2012,Education,22.511,11.2
Poland,2013,Education,24.779,11.57
Poland,2014,Education,25.32,11.57
Poland,2015,Education,21.766,11.54
Poland,2016,Education,21.362,11.27
Poland,2017,Education,23,11.04
Poland,2018,Education,25.134,11.11
Poland,2019,Education,26.208,11.17
Poland,2020,Education,28.427,10.06
Poland,2021,Education,31.106,10.6
Poland,2022,Education,28.784,9.97
Poland,2023,Education,36.448,9.97
Poland,2024,Education,41.173,9.97
Poland,2025,Education,46.454,9.97
Poland,2026,Education,48.08,9.97
Portugal,1946,Education,0.035,7.21
Portugal,1947,Education,0.036,7.21
Portugal,1948,Education,0.038,7.21
Portugal,1949,Education,0.04,7.21
Portugal,1950,Education,0.042,7.21
Portugal,1951,Education,0.044,7.21
Portugal,1952,Education,0.046,7.21
Portugal,1953,Education,0.049,7.21
Portugal,1954,Education,0.051,7.21
Portugal,1955,Education,0.054,7.21
Portugal,1956,Education,0.056,7.21
Portugal,1957,Education,0.059,7.21
Portugal,1958,Education,0.062,7.21
Portugal,1959,Education,0.065,7.21
Portugal,1960,Education,0.069,7.21
Portugal,1961,Education,0.073,7.21
Portugal,1962,Education,0.079,7.21
Portugal,1963,Education,0.084,7.21
Portugal,1964,Education,0.091,7.21
Portugal,1965,Education,0.101,7.21
Portugal,1966,Education,0.11,7.21
Portugal,1967,Education,0.123,7.21
Portugal,1968,Education,0.137,7.21
Portugal,1969,Education,0.15,7.21
Portugal,1970,Education,0.167,7.21
Portugal,1971,Education,0.189,7.21
Portugal,1972,Education,0.231,7.21
Portugal,1973,Education,0.31,7.21
Portugal,1974,Education,0.36,7.21
Portugal,1975,Education,0.398,7.21
Portugal,1976,Education,0.457,7.21
Portugal,1977,Education,0.486,7.21
Portugal,1978,Education,0.532,7.21
Portugal,1979,Education,0.599,7.21
Portugal,1980,Education,0.78,7.21
Portugal,1981,Education,0.819,7.21
Portugal,1982,Education,0.769,7.21
Portugal,1983,Education,0.727,7.21
Portugal,1984,Education,0.645,7.21
Portugal,1985,Education,0.789,7.21
Portugal,1986,Education,1.13,7.21
Portugal,1987,Education,1.258,7.21
Portugal,1988,Education,1.815,9
Portugal,1989,Education,2.238,9.87
Portugal,1990,Education,3.139,10.27
Portugal,1991,Education,4.103,11.02
Portugal,1992,Education,4.911,10.59
Portugal,1993,Education,4.476,10.53
Portugal,1994,Education,4.574,10.92
Portugal,1995,Education,6.149,11.66
Portugal,1996,Education,6.873,12.6
Portugal,1997,Education,5.986,11.87
Portugal,1998,Education,6.563,11.87
Portugal,1999,Education,6.715,11.87
Portugal,2000,Education,6.386,12.05
Portugal,2001,Education,6.728,12.1
Portugal,2002,Education,7.405,11.9
Portugal,2003,Education,9.184,11.64
Portugal,2004,Education,10.062,10.96
Portugal,2005,Education,10.621,10.85
Portugal,2006,Education,10.896,10.87
Portugal,2007,Education,12.504,11.05
Portugal,2008,Education,13.13,10.32
Portugal,2009,Education,14.083,11.07
Portugal,2010,Education,13.178,10.42
Portugal,2011,Education,13.416,10.23
Portugal,2012,Education,11.68,10.12
Portugal,2013,Education,13.084,10.54
Portugal,2014,Education,13.028,9.91
Portugal,2015,Education,10.68,10.15
Portugal,2016,Education,11.317,11.05
Portugal,2017,Education,12.218,11.05
Portugal,2018,Education,12.351,10.81
Portugal,2019,Education,12.148,10.89
Portugal,2020,Education,12.161,9.9
Portugal,2021,Education,13.165,10.08
Portugal,2022,Education,12.582,10.37
Portugal,2023,Education,13.533,10.37
Portugal,2024,Education,14.521,10.37
Portugal,2025,Education,16.048,10.37
Portugal,2026,Education,16.61,10.37
Romania,1946,Education,0.324,14.73
Romania,1947,Education,0.34,14.73
Romania,1948,Education,0.357,14.73
Romania,1949,Education,0.375,14.73
Romania,1950,Education,0.393,14.73
Romania,1951,Education,0.413,14.73
Romania,1952,Education,0.434,14.73
Romania,1953,Education,0.456,14.73
Romania,1954,Education,0.478,14.73
Romania,1955,Education,0.502,14.73
Romania,1956,Education,0.527,14.73
Romania,1957,Education,0.554,14.73
Romania,1958,Education,0.581,14.73
Romania,1959,Education,0.61,14.73
Romania,1960,Education,0.641,14.73
Romania,1961,Education,0.673,14.73
Romania,1962,Education,0.707,14.73
Romania,1963,Education,0.742,14.73
Romania,1964,Education,0.779,14.73
Romania,1965,Education,0.818,14.73
Romania,1966,Education,0.859,14.73
Romania,1967,Education,0.902,14.73
Romania,1968,Education,0.947,14.73
Romania,1969,Education,0.994,14.73
Romania,1970,Education,1.044,14.73
Romania,1971,Education,1.096,14.73
Romania,1972,Education,1.151,14.73
Romania,1973,Education,1.209,14.73
Romania,1974,Education,1.269,14.73
Romania,1975,Education,1.332,14.73
Romania,1976,Education,1.399,14.73
Romania,1977,Education,1.469,14.73
Romania,1978,Education,1.543,14.73
Romania,1979,Education,1.62,14.73
Romania,1980,Education,1.701,14.73
Romania,1981,Education,1.786,14.73
Romania,1982,Education,1.499,14.73
Romania,1983,Education,1.361,14.73
Romania,1984,Education,1.498,14.73
Romania,1985,Education,2.266,14.73
Romania,1986,Education,2.431,14.73
Romania,1987,Education,2.444,14.73
Romania,1988,Education,2.337,14.73
Romania,1989,Education,2.619,14.73
Romania,1990,Education,2.015,14.73
Romania,1991,Education,1.499,14.73
Romania,1992,Education,1.518,14.73
Romania,1993,Education,1.245,14.73
Romania,1994,Education,1.414,14.73
Romania,1995,Education,1.633,14.73
Romania,1996,Education,1.569,14.73
Romania,1997,Education,0.934,8.19
Romania,1998,Education,1.168,8.19
Romania,1999,Education,1.084,8.19
Romania,2000,Education,1.126,8.19
Romania,2001,Education,1.415,9.85
Romania,2002,Education,1.716,10.92
Romania,2003,Education,2.177,11.14
Romania,2004,Education,2.467,9.84
Romania,2005,Education,3.552,10.84
Romania,2006,Education,5.239,12.72
Romania,2007,Education,7.37,12
Romania,2008,Education,8.561,11.62
Romania,2009,Education,7.202,11.02
Romania,2010,Education,5.801,9.13
Romania,2011,Education,5.778,8.31
Romania,2012,Education,5.238,8.44
Romania,2013,Education,5.842,8.96
Romania,2014,Education,6.436,9.26
Romania,2015,Education,5.726,9.09
Romania,2016,Education,6.091,9.51
Romania,2017,Education,7.158,10.05
Romania,2018,Education,8.883,10.46
Romania,2019,Education,9.715,10.71
Romania,2020,Education,9.657,9.4
Romania,2021,Education,10.179,8.95
Romania,2022,Education,10.375,8.78
Romania,2023,Education,12.217,8.78
Romania,2024,Education,13.44,8.78
Romania,2025,Education,15.06,8.78
Romania,2026,Education,15.587,8.78
Russia,1946,Education,2.438,8.95
Russia,1947,Education,2.56,8.95
Russia,1948,Education,2.688,8.95
Russia,1949,Education,2.822,8.95
Russia,1950,Education,2.963,8.95
Russia,1951,Education,3.112,8.95
Russia,1952,Education,3.267,8.95
Russia,1953,Education,3.43,8.95
Russia,1954,Education,3.602,8.95
Russia,1955,Education,3.782,8.95
Russia,1956,Education,3.971,8.95
Russia,1957,Education,4.17,8.95
Russia,1958,Education,4.378,8.95
Russia,1959,Education,4.597,8.95
Russia,1960,Education,4.827,8.95
Russia,1961,Education,5.068,8.95
Russia,1962,Education,5.322,8.95
Russia,1963,Education,5.588,8.95
Russia,1964,Education,5.867,8.95
Russia,1965,Education,6.161,8.95
Russia,1966,Education,6.469,8.95
Russia,1967,Education,6.792,8.95
Russia,1968,Education,7.132,8.95
Russia,1969,Education,7.488,8.95
Russia,1970,Education,7.863,8.95
Russia,1971,Education,8.256,8.95
Russia,1972,Education,8.669,8.95
Russia,1973,Education,9.102,8.95
Russia,1974,Education,9.557,8.95
Russia,1975,Education,10.035,8.95
Russia,1976,Education,10.537,8.95
Russia,1977,Education,11.063,8.95
Russia,1978,Education,11.617,8.95
Russia,1979,Education,12.198,8.95
Russia,1980,Education,12.807,8.95
Russia,1981,Education,13.448,8.95
Russia,1982,Education,14.12,8.95
Russia,1983,Education,14.826,8.95
Russia,1984,Education,15.567,8.95
Russia,1985,Education,16.346,8.95
Russia,1986,Education,17.163,8.95
Russia,1987,Education,18.021,8.95
Russia,1988,Education,18.922,8.95
Russia,1989,Education,17.279,8.95
Russia,1990,Education,17.633,8.95
Russia,1991,Education,17.665,8.95
Russia,1992,Education,15.698,8.95
Russia,1993,Education,14.838,8.95
Russia,1994,Education,13.474,8.95
Russia,1995,Education,5.767,8.95
Russia,1996,Education,12.369,8.95
Russia,1997,Education,12.786,8.95
Russia,1998,Education,8.555,8.95
Russia,1999,Education,5.011,8.95
Russia,2000,Education,6.93,8.95
Russia,2001,Education,9.054,9.21
Russia,2002,Education,11.604,10.58
Russia,2003,Education,14.713,10.53
Russia,2004,Education,20.083,11.18
Russia,2005,Education,25.659,11.95
Russia,2006,Education,33.805,12.43
Russia,2007,Education,50.383,11.96
Russia,2008,Education,60.257,11.96
Russia,2009,Education,61.668,11.15
Russia,2010,Education,65.58,11.15
Russia,2011,Education,75.043,11.15
Russia,2012,Education,83.933,11.15
Russia,2013,Education,86.305,10.86
Russia,2014,Education,88.207,11.49
Russia,2015,Education,63.993,10.87
Russia,2016,Education,61.339,10.99
Russia,2017,Education,91.743,13.47
Russia,2018,Education,96.912,14.34
Russia,2019,Education,101.296,14.34
Russia,2020,Education,106.479,14.34
Russia,2021,Education,113.756,14.34
Russia,2022,Education,145.362,14.34
Russia,2023,Education,123.894,14.34
Russia,2024,Education,132.381,14.34
Russia,2025,Education,155.076,14.34
Russia,2026,Education,161.279,14.34
Saudi Arabia,1946,Education,0.041,14.71
Saudi Arabia,1947,Education,0.043,14.71
Saudi Arabia,1948,Education,0.046,14.71
Saudi Arabia,1949,Education,0.048,14.71
Saudi Arabia,1950,Education,0.05,14.71
Saudi Arabia,1951,Education,0.053,14.71
Saudi Arabia,1952,Education,0.055,14.71
Saudi Arabia,1953,Education,0.058,14.71
Saudi Arabia,1954,Education,0.061,14.71
Saudi Arabia,1955,Education,0.064,14.71
Saudi Arabia,1956,Education,0.067,14.71
Saudi Arabia,1957,Education,0.071,14.71
Saudi Arabia,1958,Education,0.074,14.71
Saudi Arabia,1959,Education,0.078,14.71
Saudi Arabia,1960,Education,0.082,14.71
Saudi Arabia,1961,Education,0.09,14.71
Saudi Arabia,1962,Education,0.1,14.71
Saudi Arabia,1963,Education,0.103,14.71
Saudi Arabia,1964,Education,0.111,14.71
Saudi Arabia,1965,Education,0.124,14.71
Saudi Arabia,1966,Education,0.137,14.71
Saudi Arabia,1967,Education,0.152,14.71
Saudi Arabia,1968,Education,0.196,14.71
Saudi Arabia,1969,Education,0.21,14.71
Saudi Arabia,1970,Education,0.252,14.71
Saudi Arabia,1971,Education,0.336,14.71
Saudi Arabia,1972,Education,0.452,14.71
Saudi Arabia,1973,Education,0.699,14.71
Saudi Arabia,1974,Education,2.124,14.71
Saudi Arabia,1975,Education,2.188,14.71
Saudi Arabia,1976,Education,2.994,14.71
Saudi Arabia,1977,Education,3.47,14.71
Saudi Arabia,1978,Education,3.754,14.71
Saudi Arabia,1979,Education,5.232,14.71
Saudi Arabia,1980,Education,7.696,14.71
Saudi Arabia,1981,Education,8.62,14.71
Saudi Arabia,1982,Education,7.167,14.71
Saudi Arabia,1983,Education,6.042,14.71
Saudi Arabia,1984,Education,5.595,14.71
Saudi Arabia,1985,Education,4.859,14.71
Saudi Arabia,1986,Education,4.067,14.71
Saudi Arabia,1987,Education,4.008,14.71
Saudi Arabia,1988,Education,4.128,14.71
Saudi Arabia,1989,Education,4.459,14.71
Saudi Arabia,1990,Education,5.502,14.71
Saudi Arabia,1991,Education,6.184,14.71
Saudi Arabia,1992,Education,6.416,14.72
Saudi Arabia,1993,Education,6.16,14.57
Saudi Arabia,1994,Education,7.225,16.81
Saudi Arabia,1995,Education,7.675,16.84
Saudi Arabia,1996,Education,7.693,15.25
Saudi Arabia,1997,Education,6.491,12.3
Saudi Arabia,1998,Education,11.191,23.98
Saudi Arabia,1999,Education,11.996,23.33
Saudi Arabia,2000,Education,10.75,17.84
Saudi Arabia,2001,Education,12.237,20.9
Saudi Arabia,2002,Education,12.835,21.29
Saudi Arabia,2003,Education,14.725,21.46
Saudi Arabia,2004,Education,16.61,20.19
Saudi Arabia,2005,Education,20.146,19.29
Saudi Arabia,2006,Education,25.885,21.6
Saudi Arabia,2007,Education,25.473,19.26
Saudi Arabia,2008,Education,31.832,19.26
Saudi Arabia,2009,Education,21.611,15.84
Saudi Arabia,2010,Education,26.603,15.84
Saudi Arabia,2011,Education,32.094,15.84
Saudi Arabia,2012,Education,39.209,15.84
Saudi Arabia,2013,Education,40.228,15.84
Saudi Arabia,2014,Education,45.135,15.84
Saudi Arabia,2015,Education,43.477,15.84
Saudi Arabia,2016,Education,38.276,15.84
Saudi Arabia,2017,Education,39.696,15.84
Saudi Arabia,2018,Education,48.966,15.84
Saudi Arabia,2019,Education,48.937,15.84
Saudi Arabia,2020,Education,50.604,15.84
Saudi Arabia,2021,Education,50.662,15.84
Saudi Arabia,2022,Education,56.111,15.84
Saudi Arabia,2023,Education,60.832,15.84
Saudi Arabia,2024,Education,61.817,15.64
Saudi Arabia,2025,Education,62.941,15.64
Saudi Arabia,2026,Education,65.144,15.64
Singapore,1946,Education,0.011,20.31
Singapore,1947,Education,0.012,20.31
Singapore,1948,Education,0.012,20.31
Singapore,1949,Education,0.013,20.31
Singapore,1950,Education,0.013,20.31
Singapore,1951,Education,0.014,20.31
Singapore,1952,Education,0.015,20.31
Singapore,1953,Education,0.016,20.31
Singapore,1954,Education,0.016,20.31
Singapore,1955,Education,0.017,20.31
Singapore,1956,Education,0.018,20.31
Singapore,1957,Education,0.019,20.31
Singapore,1958,Education,0.02,20.31
Singapore,1959,Education,0.021,20.31
Singapore,1960,Education,0.022,20.31
Singapore,1961,Education,0.024,20.31
Singapore,1962,Education,0.026,20.31
Singapore,1963,Education,0.029,20.31
Singapore,1964,Education,0.028,20.31
Singapore,1965,Education,0.03,20.31
Singapore,1966,Education,0.034,20.31
Singapore,1967,Education,0.039,20.31
Singapore,1968,Education,0.044,20.31
Singapore,1969,Education,0.052,20.31
Singapore,1970,Education,0.06,20.31
Singapore,1971,Education,0.07,20.31
Singapore,1972,Education,0.085,20.31
Singapore,1973,Education,0.106,20.31
Singapore,1974,Education,0.143,20.31
Singapore,1975,Education,0.177,20.31
Singapore,1976,Education,0.203,20.31
Singapore,1977,Education,0.225,20.31
Singapore,1978,Education,0.239,20.31
Singapore,1979,Education,0.297,20.31
Singapore,1980,Education,0.378,20.31
Singapore,1981,Education,0.525,20.31
Singapore,1982,Education,0.54,20.31
Singapore,1983,Education,0.609,20.31
Singapore,1984,Education,0.769,20.31
Singapore,1985,Education,0.713,20.31
Singapore,1986,Education,0.873,20.31
Singapore,1987,Education,1.172,20.31
Singapore,1988,Education,0.999,20.31
Singapore,1989,Education,1.109,20.31
Singapore,1990,Education,1.279,20.31
Singapore,1991,Education,1.686,20.31
Singapore,1992,Education,1.788,20.31
Singapore,1993,Education,1.832,20.31
Singapore,1994,Education,1.669,20.31
Singapore,1995,Education,2.172,20.31
Singapore,1996,Education,3.228,20.31
Singapore,1997,Education,2.831,20.31
Singapore,1998,Education,2.795,20.31
Singapore,1999,Education,2.644,20.31
Singapore,2000,Education,3.132,20.31
Singapore,2001,Education,3.592,21.56
Singapore,2002,Education,3.268,21.42
Singapore,2003,Education,3.935,24.76
Singapore,2004,Education,3.844,22.74
Singapore,2005,Education,3.662,22.28
Singapore,2006,Education,4.467,22.54
Singapore,2007,Education,5.214,23.23
Singapore,2008,Education,8.632,30.1
Singapore,2009,Education,6.196,21.85
Singapore,2010,Education,5.645,18.57
Singapore,2011,Education,10.515,28.86
Singapore,2012,Education,11.706,31.37
Singapore,2013,Education,11.21,28.84
Singapore,2014,Education,8.655,20.47
Singapore,2015,Education,8.865,17.7
Singapore,2016,Education,8.258,17.55
Singapore,2017,Education,8.649,17.25
Singapore,2018,Education,11.715,20.72
Singapore,2019,Education,10.598,19.47
Singapore,2020,Education,17.615,19.19
Singapore,2021,Education,8.326,11.47
Singapore,2022,Education,11.656,15.13
Singapore,2023,Education,12.565,14.07
