COUNTRY,YEAR,TOTAL_BUDGET,PCT_DEFENSE,PCT_EDUCATION,PCT_HEALTH,PCT_SOCIAL_WELFARE,PCT_INFRASTRUCTURE,PCT_AGRICULTURE,PCT_INTEREST,PCT_STATE_TRANSFERS,PCT_ADMIN,AMT_DEFENSE,AMT_EDUCATION,AMT_HEALTH,AMT_SOCIAL_WELFARE,AMT_INFRASTRUCTURE
Indonesia,1997,38.443,8.13,7.71,3.59,10.08,20.17,10.08,13.34,10.08,16.81,3.125,2.964,1.38,3.875,7.754
Indonesia,1998,17.678,5.59,11.59,3.59,8.23,16.46,8.23,24.36,8.23,13.72,0.988,2.049,0.635,1.455,2.91
Indonesia,1999,31.529,4.43,11.59,3.59,8.47,16.95,8.47,23.9,8.47,14.12,1.397,3.654,1.132,2.671,5.344
Indonesia,2000,35.763,4.11,11.59,3.59,7.85,15.71,7.85,28.34,7.85,13.09,1.47,4.145,1.284,2.807,5.618
Indonesia,2001,34.771,2.7,11.59,3.96,8.01,16.02,8.01,28.34,8.01,13.35,0.939,4.03,1.377,2.785,5.57
Indonesia,2002,42.403,3.8,14.37,3.98,7.43,14.85,7.43,28.34,7.43,12.38,1.611,6.093,1.688,3.151,6.297
Indonesia,2003,52.642,4.6,16.28,4.5,8.2,16.4,8.2,19.96,8.2,13.67,2.422,8.57,2.369,4.317,8.633
Indonesia,2004,59.7,4.88,14.17,4.2,9.09,18.18,9.09,16.15,9.09,15.15,2.913,8.46,2.507,5.427,10.854
Indonesia,2005,72.736,3.97,15.18,4.21,10.04,20.09,10.04,9.68,10.04,16.74,2.888,11.041,3.062,7.303,14.613
Indonesia,2006,92.76,3.58,14.94,4.51,10.09,20.19,10.09,9.68,10.09,16.82,3.321,13.858,4.183,9.36,18.728
Indonesia,2007,109.972,3.8,14.94,5.44,9.92,19.84,9.92,9.68,9.92,16.54,4.179,16.43,5.982,10.909,21.818
Indonesia,2008,129.821,2.99,13.67,4.63,10.35,20.71,10.35,9.68,10.35,17.26,3.882,17.747,6.011,13.436,26.886
Indonesia,2009,114.359,3.35,19.31,5.41,9.16,18.31,9.16,10.89,9.16,15.26,3.831,22.083,6.187,10.475,20.939
Indonesia,2010,160.036,3.66,16.65,3.91,9.73,19.47,9.73,10.89,9.73,16.22,5.857,26.646,6.257,15.571,31.159
Indonesia,2011,189.257,3.69,18.01,3.96,9.52,19.04,9.52,10.89,9.52,15.86,6.984,34.085,7.495,18.017,36.035
Indonesia,2012,194.535,3.78,18.09,4.07,9.48,18.95,9.48,10.89,9.48,15.79,7.353,35.191,7.918,18.442,36.864
Indonesia,2013,193.402,4.82,17.85,4.34,9.32,18.63,9.32,10.89,9.32,15.53,9.322,34.522,8.394,18.025,36.031
Indonesia,2014,188.8,4.24,17.9,5.41,9.24,18.47,9.24,10.89,9.24,15.39,8.005,33.795,10.214,17.445,34.871
Indonesia,2015,182.451,5.01,20.36,6.58,8.57,17.15,8.57,10.89,8.57,14.29,9.141,37.147,12.005,15.636,31.29
Indonesia,2016,197.503,4.68,11.32,8.13,9.75,19.49,9.75,10.89,9.75,16.24,9.243,22.357,16.057,19.257,38.493
Indonesia,2017,215.252,5.26,10.88,8.21,9.71,19.43,9.71,10.89,9.71,16.19,11.322,23.419,17.672,20.901,41.823
Indonesia,2018,220.9,4.33,10.15,8.4,9.94,19.87,9.94,10.89,9.94,16.56,9.565,22.421,18.556,21.958,43.893
Indonesia,2019,237.184,4.45,9.34,8.55,10.02,20.03,10.02,10.89,10.02,16.69,10.555,22.153,20.279,23.766,47.508
Indonesia,2020,224.458,4.81,9.32,10.24,9.71,19.42,9.71,10.89,9.71,16.19,10.796,20.919,22.984,21.795,43.59
Indonesia,2021,251.47,4.09,8.97,12.15,9.59,19.17,9.59,10.89,9.59,15.98,10.285,22.557,30.554,24.116,48.207
Indonesia,2022,279.572,4.42,8.7,8.08,10.19,20.37,10.19,10.89,10.19,16.98,12.357,24.323,22.589,28.488,56.949
Indonesia,2023,290.607,4.93,10.56,8.52,9.77,19.53,9.77,10.89,9.77,16.28,14.327,30.688,24.76,28.392,56.756
Indonesia,2024,295.934,4.6,10.56,8.52,9.82,19.63,9.82,10.89,9.82,16.36,13.613,31.251,25.214,29.061,58.092
Indonesia,2025,306.391,4.6,10.56,8.52,9.82,19.63,9.82,10.89,9.82,16.36,14.094,32.355,26.105,30.088,60.145
Indonesia,2026,317.115,4.6,10.56,8.52,9.82,19.63,9.82,10.89,9.82,16.36,14.587,33.487,27.018,31.141,62.25
Iran,1946,0.444,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.064,0.081,0.049,0.045,0.056
Iran,1947,0.466,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.067,0.086,0.051,0.047,0.059
Iran,1948,0.489,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.071,0.09,0.054,0.05,0.062
Iran,1949,0.514,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.074,0.094,0.056,0.052,0.065
Iran,1950,0.54,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.078,0.099,0.059,0.055,0.068
Iran,1951,0.567,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.082,0.104,0.062,0.057,0.072
Iran,1952,0.595,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.086,0.109,0.065,0.06,0.075
Iran,1953,0.625,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.09,0.115,0.068,0.063,0.079
Iran,1954,0.656,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.095,0.12,0.072,0.066,0.083
Iran,1955,0.689,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.1,0.126,0.075,0.07,0.087
Iran,1956,0.723,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.105,0.133,0.079,0.073,0.092
Iran,1957,0.759,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.11,0.139,0.083,0.077,0.096
Iran,1958,0.797,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.115,0.146,0.087,0.081,0.101
Iran,1959,0.837,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.121,0.154,0.092,0.085,0.106
Iran,1960,0.879,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.127,0.161,0.096,0.089,0.111
Iran,1961,0.927,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.134,0.17,0.101,0.094,0.117
Iran,1962,0.982,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.142,0.18,0.108,0.1,0.124
Iran,1963,1.032,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.149,0.189,0.113,0.105,0.131
Iran,1964,1.126,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.163,0.207,0.123,0.114,0.143
Iran,1965,1.297,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.188,0.238,0.142,0.131,0.164
Iran,1966,1.421,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.206,0.261,0.156,0.144,0.18
Iran,1967,1.582,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.229,0.29,0.173,0.16,0.2
Iran,1968,1.805,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.261,0.331,0.198,0.183,0.229
Iran,1969,2.039,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.295,0.374,0.223,0.207,0.258
Iran,1970,2.298,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.333,0.422,0.252,0.233,0.291
Iran,1971,2.874,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.416,0.527,0.315,0.291,0.364
Iran,1972,3.591,14.48,18.35,10.95,10.13,12.66,2.53,5.6,12.66,12.66,0.52,0.659,0.393,0.364,0.455
Iran,1973,5.043,14.48,18.35,10.95,10.12,12.66,2.53,5.6,12.66,12.66,0.73,0.925,0.552,0.51,0.638
Iran,1974,15.407,14.48,18.35,10.95,10.7,13.37,2.67,2.74,13.37,13.37,2.231,2.827,1.687,1.649,2.06
Iran,1975,17.784,14.48,18.35,10.95,10.69,13.37,2.67,2.76,13.37,13.37,2.575,3.263,1.947,1.901,2.378
Iran,1976,20.185,14.48,18.35,10.95,10.86,13.58,2.72,1.91,13.58,13.58,2.923,3.704,2.21,2.192,2.741
Iran,1977,22.721,14.48,18.35,10.95,10.76,13.45,2.69,2.41,13.45,13.45,3.29,4.169,2.488,2.445,3.056
Iran,1978,23.02,14.48,18.35,10.95,11.13,13.91,2.78,0.58,13.91,13.91,3.333,4.224,2.521,2.562,3.202
Iran,1979,23.598,14.48,18.35,10.95,10.8,13.49,2.7,2.24,13.49,13.49,3.417,4.33,2.584,2.549,3.183
Iran,1980,26.023,14.48,18.35,10.95,10.86,13.58,2.72,1.91,13.58,13.58,3.768,4.775,2.85,2.826,3.534
Iran,1981,27.536,14.48,18.35,10.95,11.05,13.82,2.76,0.96,13.82,13.82,3.987,5.053,3.015,3.043,3.806
Iran,1982,29.203,14.48,18.35,10.95,11.11,13.88,2.78,0.68,13.88,13.88,4.229,5.359,3.198,3.244,4.053
Iran,1983,32.03,14.48,18.35,10.95,11.17,13.96,2.79,0.38,13.96,13.96,4.638,5.877,3.507,3.578,4.471
Iran,1984,30.341,14.48,18.35,10.95,11.2,14,2.8,0.23,14,14,4.393,5.567,3.322,3.398,4.248
Iran,1985,33.317,14.48,18.35,10.95,11.18,13.97,2.79,0.33,13.97,13.97,4.824,6.114,3.648,3.725,4.654
Iran,1986,36.768,14.48,18.35,10.95,11.21,14.01,2.8,0.16,14.01,14.01,5.324,6.747,4.026,4.122,5.151
Iran,1987,22.718,14.48,18.35,10.95,11.22,14.02,2.8,0.13,14.02,14.02,3.29,4.169,2.488,2.549,3.185
Iran,1988,22.764,14.48,18.35,10.95,11.22,14.03,2.81,0.11,14.03,14.03,3.296,4.177,2.493,2.554,3.194
Iran,1989,18.216,14.48,18.35,10.95,11.23,14.04,2.81,0.08,14.04,14.04,2.638,3.343,1.995,2.046,2.558
Iran,1990,18.455,14.48,18.35,10.95,11.23,14.04,2.81,0.05,14.04,14.04,2.672,3.387,2.021,2.073,2.591
Iran,1991,17.523,12.49,18.35,10.95,11.63,14.54,2.91,0.04,14.54,14.54,2.189,3.215,1.919,2.038,2.548
Iran,1992,16.773,9.9,20.63,10.95,11.7,14.62,2.92,0.03,14.62,14.62,1.661,3.46,1.837,1.962,2.452
Iran,1993,9.531,5.14,23.72,10.95,12.02,15.02,3,0.1,15.02,15.02,0.49,2.261,1.044,1.146,1.432
Iran,1994,11.254,7.6,14.55,10.95,13.36,16.7,3.34,0.09,16.7,16.7,0.855,1.637,1.232,1.503,1.879
Iran,1995,14.461,8.5,14.55,10.95,13.2,16.49,3.3,0.02,16.49,16.49,1.229,2.104,1.583,1.909,2.385
Iran,1996,18.948,10.65,13.57,10.95,12.96,16.2,3.24,0.03,16.2,16.2,2.018,2.571,2.075,2.456,3.07
Iran,1997,18.285,11.87,20.11,10.95,11.38,14.22,2.84,0.17,14.22,14.22,2.17,3.677,2.002,2.081,2.6
Iran,1998,20.198,12.94,20.11,10.95,11.05,13.82,2.76,0.72,13.82,13.82,2.614,4.062,2.212,2.232,2.791
Iran,1999,19.03,12.57,20.11,10.95,11.27,14.09,2.82,0,14.09,14.09,2.392,3.827,2.084,2.145,2.681
Iran,2000,17.225,14.04,20.63,10.95,10.88,13.59,2.72,0,13.59,13.59,2.418,3.553,1.886,1.874,2.341
Iran,2001,22.443,14.57,24.42,11.87,9.83,12.28,2.46,0,12.28,12.28,3.27,5.481,2.664,2.206,2.756
Iran,2002,22.674,11.1,26.51,9.57,10.37,12.96,2.59,0.97,12.96,12.96,2.517,6.011,2.17,2.351,2.939
Iran,2003,26.303,12.13,22.14,10.21,10.9,13.62,2.72,1.03,13.62,13.62,3.191,5.824,2.686,2.867,3.583
Iran,2004,31.52,14.9,21.52,10.16,10.48,13.1,2.62,1.01,13.1,13.1,4.697,6.783,3.202,3.303,4.129
Iran,2005,44.045,13.61,21.9,9.01,10.88,13.6,2.72,1.08,13.6,13.6,5.994,9.646,3.968,4.792,5.99
Iran,2006,55.474,14.32,19.46,9.61,11.11,13.88,2.78,1.08,13.88,13.88,7.944,10.795,5.331,6.163,7.7
Iran,2007,59.324,15.25,20.03,11.53,10.35,12.94,2.59,1.42,12.94,12.94,9.047,11.883,6.84,6.14,7.676
Iran,2008,74.714,12.98,22.38,9.48,10.81,13.51,2.7,1.12,13.51,13.51,9.698,16.721,7.083,8.077,10.094
Iran,2009,81.971,15.69,18.56,12.38,10.53,13.16,2.63,0.73,13.16,13.16,12.861,15.214,10.148,8.632,10.787
Iran,2010,96.424,15.97,19.26,12.52,10.3,12.88,2.58,0.73,12.88,12.88,15.399,18.571,12.072,9.932,12.419
Iran,2011,124.538,13.01,20.15,12.02,10.82,13.52,2.7,0.73,13.52,13.52,16.202,25.094,14.97,13.475,16.838
Iran,2012,127.495,19.32,17.4,15.61,9.39,11.74,2.35,0.73,11.74,11.74,24.632,22.184,19.902,11.972,14.968
Iran,2013,99.063,15.61,21.67,16.34,9.13,11.41,2.28,0.73,11.41,11.41,15.464,21.467,16.187,9.044,11.303
Iran,2014,91.518,14.8,19.66,23.14,8.33,10.41,2.08,0.73,10.41,10.41,13.545,17.992,21.177,7.623,9.527
Iran,2015,81.007,15.55,18.57,25.84,7.86,9.83,1.97,0.73,9.83,9.83,12.597,15.043,20.932,6.367,7.963
Iran,2016,94.751,15.41,19.45,24.22,8.04,10.05,2.01,0.73,10.05,10.05,14.601,18.429,22.949,7.618,9.522
Iran,2017,101.011,16.05,20.31,24.5,7.68,9.6,1.92,0.73,9.6,9.6,16.212,20.515,24.748,7.758,9.697
Iran,2018,81.544,14.62,21.15,20.79,8.54,10.68,2.14,0.73,10.68,10.68,11.922,17.247,16.953,6.964,8.709
Iran,2019,68.891,14.59,21.24,19.45,8.8,11,2.2,0.73,11,11,10.051,14.632,13.399,6.062,7.578
Iran,2020,55.616,14.45,22.67,19.03,8.63,10.78,2.16,0.73,10.78,10.78,8.037,12.608,10.584,4.8,5.995
Iran,2021,80.643,14.1,18.82,16.05,10.06,12.57,2.51,0.73,12.57,12.57,11.371,15.177,12.943,8.113,10.137
Iran,2022,83.674,13.94,18.82,19.11,9.48,11.85,2.37,0.73,11.85,11.85,11.664,15.747,15.99,7.932,9.915
Iran,2023,90.573,14.98,18.82,19.06,9.28,11.6,2.32,0.73,11.6,11.6,13.568,17.046,17.263,8.405,10.506
Iran,2024,94.085,12.55,18.82,19.06,9.77,12.21,2.44,0.73,12.21,12.21,11.808,17.707,17.933,9.192,11.488
Iran,2025,71.8,12.55,18.82,19.06,9.77,12.21,2.44,0.73,12.21,12.21,9.011,13.513,13.685,7.015,8.767
Iran,2026,74.313,12.55,18.82,19.06,9.77,12.21,2.44,0.73,12.21,12.21,9.326,13.986,14.164,7.26,9.074
Ireland,1946,0.208,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.005,0.031,0.031,0.041,0.018
Ireland,1947,0.218,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.005,0.032,0.033,0.044,0.019
Ireland,1948,0.229,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.006,0.034,0.034,0.046,0.02
Ireland,1949,0.241,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.006,0.036,0.036,0.048,0.021
Ireland,1950,0.253,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.006,0.037,0.038,0.05,0.022
Ireland,1951,0.265,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.007,0.039,0.04,0.053,0.023
Ireland,1952,0.279,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.007,0.041,0.042,0.056,0.024
Ireland,1953,0.292,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.007,0.043,0.044,0.058,0.025
Ireland,1954,0.307,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.008,0.045,0.046,0.061,0.026
Ireland,1955,0.322,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.008,0.048,0.048,0.064,0.028
Ireland,1956,0.339,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.008,0.05,0.051,0.068,0.029
Ireland,1957,0.356,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.009,0.053,0.053,0.071,0.03
Ireland,1958,0.373,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.009,0.055,0.056,0.074,0.032
Ireland,1959,0.392,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.01,0.058,0.059,0.078,0.034
Ireland,1960,0.412,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.01,0.061,0.062,0.082,0.035
Ireland,1961,0.443,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.011,0.065,0.066,0.088,0.038
Ireland,1962,0.48,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.012,0.071,0.072,0.096,0.041
Ireland,1963,0.516,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.013,0.076,0.077,0.103,0.044
Ireland,1964,0.587,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.015,0.087,0.088,0.117,0.05
Ireland,1965,0.625,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.016,0.092,0.094,0.125,0.053
Ireland,1966,0.659,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.016,0.097,0.099,0.131,0.056
Ireland,1967,0.71,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.018,0.105,0.106,0.142,0.061
Ireland,1968,0.696,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.017,0.103,0.104,0.139,0.059
Ireland,1969,0.804,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.02,0.119,0.12,0.16,0.069
Ireland,1970,0.905,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.023,0.134,0.135,0.181,0.077
Ireland,1971,1.05,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.026,0.155,0.157,0.209,0.09
Ireland,1972,1.301,2.49,14.78,14.96,19.95,8.55,5.7,10.76,11.4,11.4,0.032,0.192,0.195,0.26,0.111
Ireland,1973,1.54,2.49,14.78,14.96,19.88,8.52,5.68,10.97,11.36,11.36,0.038,0.228,0.23,0.306,0.131
Ireland,1974,1.789,2.49,14.78,14.96,20.04,8.59,5.73,10.52,11.45,11.45,0.045,0.264,0.268,0.359,0.154
Ireland,1975,2.373,2.49,14.78,14.96,19.9,8.53,5.69,10.92,11.37,11.37,0.059,0.351,0.355,0.472,0.202
Ireland,1976,2.399,2.49,14.78,14.96,19.37,8.3,5.53,12.43,11.07,11.07,0.06,0.355,0.359,0.465,0.199
Ireland,1977,2.756,2.49,14.78,14.96,19.01,8.15,5.43,13.46,10.86,10.86,0.069,0.407,0.412,0.524,0.225
Ireland,1978,3.721,2.49,14.78,14.96,18.77,8.04,5.36,14.14,10.73,10.73,0.093,0.55,0.557,0.698,0.299
Ireland,1979,4.86,2.49,14.78,14.96,18.7,8.01,5.34,14.34,10.69,10.69,0.121,0.718,0.727,0.909,0.389
Ireland,1980,6.296,2.49,14.78,14.96,18.79,8.05,5.37,14.09,10.73,10.73,0.157,0.931,0.942,1.183,0.507
Ireland,1981,6.263,2.49,14.78,14.96,18.37,7.87,5.25,15.27,10.5,10.5,0.156,0.926,0.937,1.151,0.493
Ireland,1982,7.033,2.49,13.06,14.96,18.32,7.85,5.23,17.15,10.47,10.47,0.175,0.918,1.052,1.288,0.552
Ireland,1983,6.938,2.49,11.61,14.96,18.75,8.04,5.36,17.36,10.71,10.71,0.173,0.806,1.038,1.301,0.558
Ireland,1984,6.505,2.49,11.29,14.96,18.58,7.96,5.31,18.18,10.62,10.62,0.162,0.734,0.973,1.209,0.518
Ireland,1985,7.009,2.49,11.23,14.96,18.12,7.77,5.18,19.54,10.35,10.35,0.175,0.787,1.049,1.27,0.545
Ireland,1986,9.291,2.49,9.82,14.96,18.91,8.11,5.4,18.69,10.81,10.81,0.231,0.912,1.39,1.757,0.754
Ireland,1987,10.898,2.49,10.6,14.96,18.7,8.01,5.34,18.52,10.69,10.69,0.271,1.155,1.63,2.038,0.873
Ireland,1988,11.148,2.49,10.54,14.96,18.59,7.97,5.31,18.9,10.62,10.62,0.278,1.175,1.668,2.072,0.889
Ireland,1989,9.916,2.61,10.93,14.96,18.06,7.74,5.16,19.88,10.32,10.32,0.259,1.084,1.483,1.791,0.767
Ireland,1990,12.662,2.77,11.7,14.96,17.35,7.44,4.96,20.99,9.91,9.91,0.351,1.481,1.894,2.197,0.942
Ireland,1991,13.281,2.79,11.42,14.96,17.94,7.69,5.13,19.57,10.25,10.25,0.371,1.517,1.987,2.383,1.021
Ireland,1992,15.1,2.63,11.8,14.96,18.43,7.9,5.27,17.95,10.53,10.53,0.397,1.782,2.259,2.783,1.193
Ireland,1993,14.172,2.62,12.04,14.96,18.76,8.04,5.36,16.79,10.72,10.72,0.371,1.706,2.12,2.659,1.139
Ireland,1994,15.227,2.57,12.81,14.96,18.94,8.12,5.41,15.55,10.82,10.82,0.391,1.951,2.278,2.884,1.236
Ireland,1995,18.484,2.52,12.74,14.96,19.64,8.42,5.61,13.67,11.22,11.22,0.466,2.355,2.765,3.63,1.556
Ireland,1996,19.255,2.57,12.94,14.96,20.02,8.58,5.72,12.33,11.44,11.44,0.495,2.492,2.881,3.855,1.652
Ireland,1997,19.69,2.56,12.55,14.96,20.61,8.83,5.89,11.06,11.78,11.78,0.504,2.471,2.946,4.058,1.739
Ireland,1998,20.153,2.41,12.55,14.96,20.81,8.92,5.95,10.64,11.89,11.89,0.486,2.529,3.015,4.194,1.798
Ireland,1999,20.897,2.31,12.72,14.96,21.73,9.31,6.21,7.93,12.42,12.42,0.483,2.658,3.126,4.541,1.946
Ireland,2000,19.936,2.27,13.52,14.96,21.82,9.35,6.24,6.9,12.47,12.47,0.453,2.695,2.982,4.35,1.864
Ireland,2001,22.769,2.18,12.7,15.59,22.64,9.7,6.47,4.85,12.94,12.94,0.496,2.892,3.55,5.155,2.209
Ireland,2002,27.234,1.93,12.48,16.03,22.82,9.78,6.52,4.35,13.04,13.04,0.526,3.399,4.366,6.215,2.663
Ireland,2003,35.171,1.8,12.87,16.9,22.55,9.67,6.44,3.99,12.89,12.89,0.633,4.526,5.944,7.931,3.401
Ireland,2004,41.505,1.73,13.66,17.36,22.27,9.55,6.36,3.61,12.73,12.73,0.718,5.67,7.205,9.243,3.964
Ireland,2005,46.319,1.64,13.68,18.25,22.09,9.47,6.31,3.31,12.62,12.62,0.76,6.336,8.453,10.232,4.386
Ireland,2006,51.152,1.53,13.55,17.43,22.5,9.64,6.43,3.21,12.86,12.86,0.783,6.931,8.916,11.509,4.931
Ireland,2007,61.958,1.43,13.23,17.36,22.7,9.73,6.49,3.13,12.97,12.97,0.886,8.197,10.756,14.065,6.029
Ireland,2008,73.365,1.39,13.13,17.42,22.62,9.69,6.46,3.44,12.92,12.92,1.02,9.633,12.78,16.595,7.109
Ireland,2009,74.825,1.28,13.13,17.3,22.31,9.56,6.37,4.55,12.75,12.75,0.958,9.825,12.945,16.693,7.153
Ireland,2010,99.431,0.89,9.32,12.35,25.52,10.94,7.29,4.53,14.58,14.58,0.885,9.267,12.28,25.375,10.878
Ireland,2011,76.998,1.15,12.34,16.18,22,9.43,6.29,7.46,12.57,12.57,0.885,9.502,12.458,16.94,7.261
Ireland,2012,65.193,1.21,13.52,17.93,19.96,8.56,5.7,10.3,11.41,11.41,0.789,8.814,11.689,13.013,5.581
Ireland,2013,65.679,1.24,13.15,17.92,19.76,8.47,5.65,11.24,11.29,11.29,0.814,8.637,11.77,12.978,5.563
Ireland,2014,65.856,1.23,12.97,18.02,19.88,8.52,5.68,10.98,11.36,11.36,0.81,8.542,11.867,13.092,5.611
Ireland,2015,57.715,1.18,12.92,18.12,20.38,8.73,5.82,9.56,11.64,11.64,0.681,7.457,10.458,11.762,5.038
Ireland,2016,56.487,1.19,13.31,19.26,20.1,8.61,5.74,8.82,11.48,11.48,0.672,7.518,10.879,11.354,4.864
Ireland,2017,59.441,1.17,13.37,19.87,20.14,8.63,5.75,8.06,11.51,11.51,0.695,7.947,11.811,11.971,5.13
Ireland,2018,65.561,1.13,13.34,20.05,20.52,8.79,5.86,6.86,11.72,11.72,0.741,8.746,13.145,13.453,5.763
Ireland,2019,64.365,1.14,13.53,20.47,20.68,8.86,5.91,5.76,11.82,11.82,0.734,8.709,13.175,13.311,5.703
Ireland,2020,78.714,0.98,11.97,20.3,21.97,9.42,6.28,3.98,12.55,12.55,0.771,9.422,15.979,17.293,7.415
Ireland,2021,84.83,1.01,12.33,20.97,21.84,9.36,6.24,3.29,12.48,12.48,0.857,10.459,17.789,18.527,7.94
Ireland,2022,75.815,1.03,12.33,22.37,21.34,9.14,6.1,3.3,12.19,12.19,0.781,9.348,16.96,16.179,6.929
Ireland,2023,78.446,1.02,12.33,22.16,21.42,9.18,6.12,3.3,12.24,12.24,0.8,9.672,17.384,16.803,7.201
Ireland,2024,84.223,1,12.33,22.16,21.42,9.18,6.12,3.3,12.24,12.24,0.842,10.385,18.664,18.041,7.732
Ireland,2025,99.784,1,12.33,22.16,21.42,9.18,6.12,3.3,12.24,12.24,0.998,12.303,22.112,21.374,9.16
Ireland,2026,103.276,1,12.33,22.16,21.42,9.18,6.12,3.3,12.24,12.24,1.033,12.734,22.886,22.122,9.481
Israel,1946,0.508,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.071,0.069,0.048,0.049,0.062
Israel,1947,0.534,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.075,0.073,0.05,0.052,0.065
Israel,1948,0.56,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.079,0.077,0.053,0.054,0.068
Israel,1949,0.588,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.083,0.08,0.055,0.057,0.071
Israel,1950,0.618,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.087,0.084,0.058,0.06,0.075
Israel,1951,0.649,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.091,0.089,0.061,0.063,0.079
Israel,1952,0.681,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.096,0.093,0.064,0.066,0.083
Israel,1953,0.715,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.101,0.098,0.067,0.069,0.087
Israel,1954,0.751,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.106,0.103,0.071,0.073,0.091
Israel,1955,0.788,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.111,0.108,0.074,0.077,0.096
Israel,1956,0.828,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.116,0.113,0.078,0.08,0.1
Israel,1957,0.869,14.06,13.67,9.41,9.71,12.14,7.28,14.29,9.71,9.71,0.122,0.119,0.082,0.084,0.106
